year,rmse,mse_model,mse_ref,skill,n
1999,4.4732460023284375,20.009929797347347,9.168609535985937,-1.1824388658727631,1
2000,7.901132909374928,62.427901251607516,65.69583179062177,0.049743346722961435,8509
2001,7.413653020891741,54.962251114177235,56.773838908038805,0.031908847960694486,8402
2002,6.7840645853167345,46.023532297748716,48.711741283061166,0.05518605811464261,8529
2003,6.900136361315256,47.61188180474493,46.97180953345571,-0.013626732238904538,8546
2004,7.14059642694023,50.988117332431585,52.83330337657655,0.03492467678943245,8648
2005,6.72255139242237,45.19269722375995,44.43109157577634,-0.017141276997093557,8721
2006,6.729829234052916,45.29060151951326,45.98156531090775,0.015026974108482083,8745
2007,6.720169444721439,45.16067736576765,47.325232485511464,0.04573786553307457,8754
2008,8.03820018014919,64.61266213615046,69.11838451329238,0.06518847928622251,8759
2009,8.492452554081702,72.1217503833288,73.31668341215821,0.016298241726401597,8759
2010,8.794848420712455,77.34935874330836,81.14890996565364,0.046821962537185624,8759
2011,6.6290149064792505,43.94383863032411,48.729036814894684,0.0982001389181556,8759
2012,7.077384184192685,50.089366890660756,50.36845752283201,0.005540980325727474,8759
2013,8.05434311405148,64.87244299886851,69.1502435472992,0.06186240754892858,8757
2014,7.066606199036855,49.936923172266106,47.13406320303278,-0.05946569802734469,8758
2015,7.9463435565919704,63.144375919390725,63.39718813207672,0.0039877511942534305,8759
2016,7.84390428409419,61.52683441803119,64.16412146069769,0.04110220762988093,8758
2017,6.937454110820602,48.12826953974167,48.976688008822116,0.017322904091179425,8759
2018,7.091006407664678,50.28237187354153,52.35645443180815,0.03961464886756261,8759
2019,8.183864977993162,66.97564597802301,68.92214955527467,0.02824206136650731,8758
2020,7.617386814705291,58.02458188484602,61.132745061237515,0.05084285309416425,8759
2021,7.335556907292235,53.810395140122814,52.992036393115534,-0.015443051498085003,8751
2022,6.764031996933676,45.75212885554257,49.49424025599846,0.07560700762554617,8725
2023,7.577947445926378,57.42528749322211,57.69323278239273,0.0046443105412598,8756
2024,8.17909040262804,66.8975198143621,71.2942124175878,0.06166969876142525,8756
2025,6.11211981979242,37.35800869149932,40.436861236894636,0.07613975099002401,7263
global,7.424767502261363,55.127172462636445,56.99028202749096,0.03269170635014207,224968
