year,rmse,mse_model,mse_ref,skill,n
1999,1.8658873535952987,3.481535616306867,0.672399784946459,-4.1777762192236425,1
2000,3.3423594861185393,11.171366934446587,12.028764297649426,0.07127892292065163,8669
2001,3.6326732977847462,13.196315288438305,13.5275878582065,0.024488665181149005,8603
2002,3.494300891834072,12.21013872267239,12.435327512548763,0.018108794452669663,8285
2003,3.8214697143917924,14.603630778013686,15.788845442291882,0.07506658220261553,8375
2004,3.3905981421209193,11.496155761353828,11.613920924007829,0.010140000386136716,8581
2005,3.7012073578800506,13.698935906025424,13.892873338093427,0.013959490405504371,8636
2006,3.7768497358680158,14.264593927326299,15.13654792237268,0.05760586888887542,8735
2007,3.4786727240247,12.101163920873427,13.158342650336516,0.08034284845409867,8744
2008,3.483364934156911,12.133831264513981,12.694367157661896,0.04415626916932158,8754
2009,3.318400177915988,11.011779740792862,12.105370021241297,0.09033926914497548,8756
2010,4.168858068999334,17.379377599460863,18.303501443695243,0.05048891039111536,8756
2011,3.56736450315729,12.726089498386658,13.172654287320249,0.03390089644753269,8759
2012,3.791217784119137,14.373332286621217,14.742700431399841,0.025054307146601396,8746
2013,4.074071749979254,16.59806062397902,16.928356224212152,0.019511380541527124,8759
2014,3.051439496049243,9.311282998049256,9.285505590138992,-0.0027760909365708297,8758
2015,3.5439522409308,12.55959748599844,13.334719740884172,0.05812812492108188,8759
2016,3.3834209026314404,11.44753700436335,11.785733426461707,0.028695407393062866,8757
2017,3.5258184843650837,12.431395984690496,12.329619363185353,-0.008254644243847142,8752
2018,3.9457985649116094,15.569326314858516,16.228113554102865,0.040595429471701694,8759
2019,3.4617960128175373,11.9840316343594,12.464856810476055,0.03857446446657509,8759
2020,3.7085842234798077,13.753596942643329,14.05986784811087,0.02178334169113061,8759
2021,3.4722533032492398,12.056543001925256,12.183790580507843,0.010444005725620653,8759
2022,3.7889596934397396,14.356215558510964,13.920371798290704,-0.03130977868520568,8759
2023,3.662632398114211,13.414876083715853,13.513427874806764,0.00729287875762763,8759
2024,3.575471161783783,12.783994028747475,13.113295537303253,0.02511203286916075,8759
2025,3.460168890751585,11.972768752525054,12.329019315476575,0.02889528792483287,7321
global,3.609757161016736,13.030346761511609,13.471493834550694,0.032746707860093816,224819
