year,rmse,mse_model,mse_ref,skill,n
1999,5.233737838378147,27.39201176087116,19.92730907812674,-0.3745966228294251,1
2000,9.731056516375268,94.69346092488956,98.02817837631827,0.034017947764234946,8553
2001,9.576424865913932,91.70791321249467,94.7798020623109,0.03241079621369847,8532
2002,8.163449460550236,66.64190709495793,70.90506530246479,0.06012487527260857,8401
2003,8.408324231491326,70.69991638188421,68.51848159106002,-0.031837173564990495,8632
2004,8.632604579497508,74.52186182596135,79.2600121991112,0.059779834013235056,8621
2005,8.153695805748928,66.48275529268766,66.71610800248929,0.0034976966850783775,8693
2006,8.6941595266502,75.58840987484241,77.74062055569667,0.02768450605963868,8692
2007,8.823019205999492,77.84566790943589,82.77007313955511,0.05949499672202041,8745
2008,9.7506820024251,95.07579951241674,100.88560309276951,0.05758803438990556,8757
2009,10.028671383807149,100.5742497243924,100.3286966135748,-0.0024474863035783834,8730
2010,9.581325565123837,91.8017995848956,96.6832644916869,0.05048924374301633,8759
2011,7.967495931697178,63.48099142161108,70.5062873158797,0.09964070101711853,8755
2012,9.176031804328503,84.19955967404819,85.90971583932702,0.019906434895876735,8759
2013,9.209796737932711,84.82035595403602,91.13590076470534,0.0692981005034975,8758
2014,8.975786653507077,80.56474604927578,78.88130584111894,-0.021341434325993447,8759
2015,8.770170676723273,76.91589369885675,78.04682637113471,0.014490437662385669,8759
2016,9.483702141382482,89.94060630646268,94.30348417646448,0.04626422775470107,8744
2017,8.916669278731371,79.50699102627183,82.54796725191987,0.03683889896849413,8729
2018,8.544252768916968,73.00425537914526,75.64838938594022,0.03495294517514724,8759
2019,10.339872850800292,106.91297057071698,111.55176159099088,0.0415842022941979,8759
2020,9.453023276235529,89.35964906105069,93.28285149050049,0.042057059435509636,8759
2021,9.170588963547367,84.09970193833675,82.92580785228657,-0.014155955985875934,8759
2022,8.177705215994257,66.87486259969968,73.91660192435194,0.09526600440668176,8759
2023,9.79424459181677,95.92722712433206,99.75551502340728,0.03837670426719697,8759
2024,9.933702113935079,98.67843768839825,103.32129159457286,0.04493608078761646,8759
2025,7.9601822848136425,63.36450200746094,69.4496676220207,0.08761979463570979,7067
global,9.088352110843854,82.59814409067994,85.82938300615247,0.037647234575144406,224759
