year,rmse,mse_model,mse_ref,skill,n
1999,6.49204931195959,42.14670426891499,38.83763533616651,-0.08520263667203753,1
2000,9.910600316917227,98.21999864167984,102.51896910150377,0.04193341483533197,8577
2001,9.647277728865097,93.06996757785652,95.82159758617189,0.02871617753858513,8661
2002,8.012323082075262,64.19732117155604,69.11575242260653,0.07116223261199373,8667
2003,8.315543330753774,69.14826088564357,66.55797066504378,-0.038917806458306003,8716
2004,8.701046801555098,75.7082154428522,77.46829497056493,0.022719998270021247,8708
2005,8.032368858922561,64.51894948578894,64.1135783458389,-0.0063227034024431195,8759
2006,8.495819234695366,72.17894446861976,73.93314567987996,0.02372685748900283,8759
2007,8.534396233249764,72.83591906610775,76.73931530472454,0.05086566413991023,8759
2008,9.580108932037794,91.7784871497103,96.90751101620792,0.0529270003193022,8759
2009,10.16134694765418,103.25297179060091,104.6690104935408,0.01352872924147186,8759
2010,9.89288346186047,97.86914318995238,103.47943328612908,0.054216474887949784,8759
2011,8.23618234636785,67.83469964262142,73.74806132832099,0.0801832831831838,8759
2012,9.044067382533568,81.79515481980756,82.68241773998272,0.010730974546068528,8759
2013,9.444149954635149,89.19196836563509,96.20298215750456,0.07287730208187271,8756
2014,9.49580201817971,90.17025596846585,89.00152299423065,-0.013131606459261924,8759
2015,8.532138562044276,72.79738844192298,74.47158036246469,0.022480950617580042,8759
2016,9.190686521513273,84.46871873672575,88.11189051993188,0.04134710720322132,8759
2017,8.834473507815161,78.04792216028794,79.47467776504429,0.017952329532865186,8759
2018,8.750408624968454,76.5696511039223,80.39215681541121,0.047548241805053015,8759
2019,10.046245666419054,100.92705199004361,105.88474838861002,0.046821628931591364,8759
2020,9.005049561931134,81.09091761283611,85.4323326147725,0.05081700181958626,8759
2021,8.62941623214172,74.466824507551,74.45330742416976,-0.0001815511472744724,8759
2022,7.736368973710821,59.851404897395426,66.53327821185104,0.10042904083546911,8759
2023,9.422999878446484,88.79292670920245,90.82486696388068,0.022372069705164477,8759
2024,9.917076190811244,98.34840017435526,102.78046666212614,0.043121680915699345,8759
2025,8.031535069132593,64.50555556670668,69.41591926362041,0.07073829388134556,7323
global,9.017450916875822,81.31442103826458,84.34439394017774,0.0359238209010333,225830
