year,rmse,mse_model,mse_ref,skill,n
1999,5.715681843100697,32.66901893155098,25.644135562515626,-0.27393722638495643,1
2000,9.654632963827863,93.2119376662316,96.95942574549827,0.03865006470957422,8600
2001,9.626569488180829,92.6708401107741,95.19720440633148,0.026538219386927242,8723
2002,7.986811679722175,63.78916080734655,67.77404711795324,0.05879664089812198,8499
2003,8.3491047438183,69.70755002324924,67.25288244554935,-0.03649906871556463,8656
2004,8.604582617849893,74.0388420274045,78.44031012063932,0.056112323962838384,8707
2005,8.201750999641668,67.2687194601231,67.3263001294146,0.0008552477884694598,8610
2006,8.584258613091185,73.6894959364302,75.54655839538228,0.024581695028817907,8745
2007,8.817400844900456,77.74655765965127,82.51892265461177,0.05783358339438749,8759
2008,9.679886304196458,93.70019886217017,99.42378697094367,0.05756759305945769,8759
2009,9.911567939465046,98.23917901863136,97.76609449424566,-0.004838942650138733,8759
2010,9.442697769286685,89.16454116209174,94.19832853191471,0.05343818142290613,8759
2011,7.954393031442938,63.272368498667966,70.27251506583124,0.09961428818373075,8759
2012,9.10051504538851,82.81937409134265,84.6301674365736,0.021396546882505585,8759
2013,9.169604989573056,84.0816556648031,90.40170949446957,0.06991077784931832,8758
2014,9.025601948763708,81.46149053752723,80.0285169207547,-0.017905787485621882,8759
2015,8.608786263148613,74.11120092457625,75.27509544679036,0.015461880390929994,8759
2016,9.38254635015901,88.03217601288219,92.01230191343926,0.043256453950053175,8758
2017,8.789741874397981,77.25956221854533,80.06050121147473,0.034985279264376556,8759
2018,8.567810982420278,73.40738503048154,76.24174679170422,0.03717598140774869,8619
2019,10.267393374374794,105.41936670415544,110.42371041151664,0.04531946706655199,8759
2020,9.375312179737366,87.8964784675318,91.55102423333807,0.039918130861014256,8753
2021,9.056975487723644,82.02880498522693,80.85638368052122,-0.01450004627140089,8759
2022,8.034423060389779,64.55195391332306,71.66205067994913,0.09921704303970558,8759
2023,9.722945683562022,94.53567276549735,97.80314227580179,0.033408635287916155,8758
2024,9.867763983211226,97.37276602836069,101.91596565445175,0.04457789902609455,8759
2025,8.11241821848984,65.81132935168586,70.97762066004452,0.07278760911278237,7323
global,9.027051195557933,81.48765328722389,84.60191006072505,0.03681071469031594,225377
