year,rmse,mse_model,mse_ref,skill,n
1999,3.90752878834474,15.26878123174291,10.394175965794563,-0.4689746721615864,1
2000,3.397361825621374,11.542067374189395,12.15997995511523,0.05081526311775719,8612
2001,4.037065617156075,16.29789879722376,16.75133295657505,0.02706854197971842,8637
2002,3.430466890903965,11.768103089588315,11.992724350185712,0.018729794335172745,8579
2003,3.9866572544136054,15.893436064168625,16.80606219497307,0.05430338887341635,8549
2004,3.6166121209886635,13.07988323368212,13.464785704729056,0.028585859403002067,8604
2005,4.193004733045261,17.581288691339964,17.942821541756423,0.020149163807659964,8699
2006,3.903577196638918,15.237914930119354,15.690356436946235,0.028835642367021852,8710
2007,4.082370522084418,16.665749079583804,17.588905801532693,0.05248517061638058,8739
2008,3.3685549280173213,11.347162303069782,12.125110846654376,0.06416011807424016,8740
2009,3.5001742209898907,12.251219577282189,12.868645005989542,0.04797905517014267,8759
2010,4.076504158855588,16.617886157166904,17.239820472971584,0.036075451990915,8757
2011,3.643646358380265,13.276158784937767,14.35236887838084,0.07498484066028865,8759
2012,4.147376888427278,17.20073505466073,17.451584418222893,0.01437401656781534,8758
2013,3.8818939358159077,15.069100528924318,15.905379016192406,0.05257834386824212,8759
2014,3.240170340485148,10.49870383535964,10.977314764304472,0.043600000475631506,8759
2015,3.5816384293206887,12.828133838386771,13.334963740927254,0.038007595100160385,8755
2016,3.298467896694695,10.879890465525525,11.266551215379662,0.034319353142097,8759
2017,3.8762529224342948,15.02533671868041,15.401338625553427,0.024413586118362862,8759
2018,3.6999026170117917,13.689279375370706,14.19471759874585,0.03560748707109196,8758
2019,3.5075283689735772,12.302755259154443,13.246808754373838,0.07126648483603171,8759
2020,3.6876711129380464,13.598918237197731,14.335495475663295,0.05138135892938034,8759
2021,3.637474875298976,13.231223468431303,13.53967822291598,0.022781542471416727,8759
2022,4.169177674734248,17.382042483502477,17.428774027148663,0.0026812869094172687,8759
2023,3.7763907633185427,14.261127197277606,14.148838151569157,-0.007936273247707959,8759
2024,3.540971200702965,12.538477044207797,13.153834110105104,0.04678157415901829,8758
2025,3.6997095707192513,13.687850907671628,14.385516478629958,0.04849777705199043,7323
global,3.7406061007681854,13.992134001104167,14.529624240664583,0.036992714378402014,225328
