year,rmse,mse_model,mse_ref,skill,n
1999,5.2154619838808,27.201043705305853,26.337444046879234,-0.03278980514925656,1
2000,10.249492434681338,105.05209516858997,109.36478548284188,0.03943399418022475,8669
2001,10.703931684108232,114.57415349805608,117.18420481083625,0.022273064164180068,8603
2002,8.712229557762134,75.9029438671442,80.3987325123274,0.055918650763478905,8285
2003,9.075627547012695,82.36701537209568,80.24303623649617,-0.02646932662592194,8375
2004,9.316463220335212,86.79648693585875,93.6150704209494,0.07283638685983151,8581
2005,8.742444564276536,76.43033695944835,77.40506293781107,0.012592535182689879,8636
2006,9.602736873372502,92.21255545922789,94.9259927566312,0.028584766075188228,8735
2007,9.792149656313459,95.88619489163978,102.45178066307038,0.06408464283332094,8744
2008,10.41225883730399,108.41513409501502,114.69640564317794,0.05476432773058326,8754
2009,10.510667655360823,110.4741345614482,109.28990482178169,-0.010835673629669751,8756
2010,9.74433612893056,94.95208659358138,100.0163447249532,0.05063430527578883,8756
2011,8.402149232936363,70.5961117325331,79.4127265316874,0.111022693517975,8759
2012,9.971343844106109,99.42769805739277,103.12766577961789,0.035877547448149194,8746
2013,9.438363325586492,89.0827022657761,95.0291570832671,0.06257505590921475,8759
2014,9.423502550061702,88.8024003110194,89.0985991386992,0.0033243937676137314,8758
2015,9.347681992561165,87.37915863405227,89.26265831701298,0.021100645202291934,8759
2016,10.13335760662714,102.68493638378811,107.46811195294407,0.044507858956806756,8757
2017,9.56351544131641,91.46082759629739,96.02442403583996,0.04752537164752224,8752
2018,9.016555076970882,81.29826545604938,84.30223560023235,0.0356333390543524,8759
2019,11.09535426880466,123.10688635028181,129.34417594684544,0.04822242324329218,8759
2020,10.229601591016074,104.64474871091858,108.2347010722899,0.03316821985745211,8759
2021,9.986714660791685,99.7344697160716,97.73360975669877,-0.020472588338380504,8759
2022,8.990201101148646,80.82371583909432,89.07547699976071,0.09263785543004788,8759
2023,10.774733467346175,116.09488129234974,120.59519534265428,0.03731752361706886,8759
2024,10.565915409718077,111.6385684453179,116.97816109055556,0.04564606414956507,8759
2025,9.153649490171789,83.78929898892227,90.16761241879509,0.07073840882298088,7321
global,9.76079823683144,95.27318222013174,99.18259528843112,0.03941632155249086,224819
